filename,C_0,tau_0,R_th_0,h_0,T_amp_0,C_1,tau_1,R_th_1,h_1,T_amp_1
46227558646356-r9352821-n911952_cleaned.parquet,158.2984570773937,29.846027111257875,0.188542754378622,5.303836805056166,15.27139164935674,127.8518550092878,24.04441881012417,0.18806468477424487,5.317319416988958,15.926929009538082
46227558646356-r9192091-n911952_cleaned.parquet,146.1226804305323,29.40621008109901,0.20124329771707766,4.969109586973039,16.403676482103556,149.19095355818524,29.00812958098914,0.1944362502494216,5.143073880087722,15.792466897675315
46320244129023-r9189566-n830961_cleaned.parquet,,,,,,139.62382815070535,25.814643360469187,0.18488709056598643,5.408706453970072,21.098754392407812
46227558646356-r9720335-n911952_cleaned.parquet,143.52971559372315,28.33361660685416,0.19740592733462678,5.0657040216673925,16.669487424381348,130.09595298631075,24.505028290943503,0.1883611882494302,5.3089493079422905,15.490886458330055
46348014903952-r3475376-n136082_cleaned.parquet,,,,,,151.24272373664257,29.797562988061898,0.19701815896907604,5.0756742689741605,14.371921662813085
45956463598763-r4822976-n136082_cleaned.parquet,33.55421618971207,6.806361210785497,0.20284667572930432,4.929831836803104,9.367392209967472,,,,,
46452744573585-r1485405-n976057_cleaned.parquet,,,,,,79.46330032903013,18.108947320404614,0.22789070231694009,4.388068446115214,11.151632896659093
46320372971161-r2582019-n976057_cleaned.parquet,188.46673314378788,38.85934380621288,0.20618675326942565,4.849972096380474,37.50948020225543,161.06340879203725,33.65227231275768,0.20893803605143493,4.786107972000976,39.0412875963459
46654664434711-r629115-n911952_cleaned.parquet,,,,,,131.88557833236567,25.290749008517455,0.1917628093102195,5.214775501031981,10.919016325432167
46776544950840-r3226521-n911952_cleaned.parquet,,,,,,145.9277841587071,26.10653698314267,0.17890038647300988,5.589702849249388,21.47764441584751
46788150067767-r5130449-n208530_cleaned.parquet,,,,,,140.04510556507077,27.47439372871623,0.1961824629133539,5.097295574485987,18.62434697777542
46896620079797-r6272977-n386398_cleaned.parquet,163.76612864039905,33.341444900288494,0.20359182437230539,4.911788590151414,32.946960017436396,161.28558261163167,29.970189105176665,0.18582063331316795,5.3815336982232544,30.193089589031327
46667618437351-r9555635-n139058_cleaned.parquet,61.24904981221247,9.857012710436575,0.16093331636421862,6.2137537620664895,7.612527297745366,,,,,
46987449496114-r4822976-n139058_cleaned.parquet,,,,,,280.359160801005,38.534113990297975,0.13744553193911488,7.27560936970273,17.793494212443726
47041392754729-r3226521-n976057_cleaned.parquet,158.6240241333404,29.825754748344476,0.18802797943943692,5.318357422024503,10.387948810839626,143.7730956164557,24.304388541348587,0.1690468473057403,5.9155199634772675,10.81843794342742
47142338854340-r3405251-n139058_cleaned.parquet,140.71562797894418,38.73218026098256,0.27525144731456697,3.633041750574939,14.895658635496213,105.29797881703698,29.5306500026247,0.2804484030404457,3.565718289562811,11.963821845437316
47142338854340-r4858666-n911952_cleaned.parquet,133.2536879793181,33.58660729735906,0.252050114384616,3.9674649719620816,14.703799890433908,141.37808120882028,37.27250862790251,0.26363710915590755,3.7930927220440283,12.208222086267657
47142338854340-r7217787-n911952_cleaned.parquet,125.8982931185974,32.871825985523714,0.26109826568147465,3.8299756506998186,14.533849545783024,123.63746552337419,28.59202089150509,0.2312569314687193,4.3241947112632335,12.077031371681477
47142338854340-r8579942-n139058_cleaned.parquet,128.2809378979852,26.353644102410605,0.20543694592697953,4.867673608988715,11.696390570804738,166.39213393695002,49.84070855611699,0.29953764866675026,3.338478499951594,17.28679300436892
47142338854340-r8937440-n830961_cleaned.parquet,118.64622539879608,34.18389875744382,0.288116192845952,3.4708219282026715,15.316766166262063,144.15573452726895,36.44812144582724,0.25283851221980075,3.955093673113641,12.777518539496906
47052261724659-r9352821-n43543_cleaned.parquet,777.3777307173169,216.37951366517345,0.27834539775857947,3.592658646604754,30.39455012471618,692.3974636628698,219.8140887440886,0.31746807329600024,3.1499230446005257,30.895601596095474
47142338854340-r9192091-n830961_cleaned.parquet,146.7813728746744,39.741691075401555,0.27075432186708054,3.6933851807208558,16.30850337554204,88.86196565081681,21.242428870247018,0.2390497297090992,4.183229996607421,13.993190929249735
47142338854340-r9352821-n911952_cleaned.parquet,144.66194240931912,39.436443932879165,0.27261104943063913,3.668229890492504,13.495276903955444,138.09377988556543,37.54566906828936,0.27188530214324236,3.678021548487941,16.141755067297435
47142338854340-r9555635-n208530_cleaned.parquet,153.18176426824772,42.5133340476619,0.27753521609278314,3.603146346897068,13.691850795320057,131.0521710882959,39.4068520935123,0.30069591191253203,3.3256188740300705,16.79345959270955
47307083765674-r7217787-n43543_cleaned.parquet,,,,,,149.8566190604344,21.119066604737036,0.14092848709085118,7.095797454742691,7.122484480170258
47329756931098-r9175025-n851693_cleaned.parquet,,,,,,167.52010947737062,27.93746889457936,0.1667708371355457,5.996252205577369,16.209593305774778
47361381039503-r9175025-n386398_cleaned.parquet,,,,,,242.9799382367049,12.780446477349448,0.05259877243403964,19.011850538033535,4.221842753118395
4723487032333-r8937440-n830961_cleaned.parquet,202.05462040425616,54.21761913397653,0.268331498807114,3.7267335532562087,31.619730476014375,218.94966415597233,65.68763953609253,0.30001251561317255,3.3331942767660103,35.804815153305974
47430639232007-r8062914-n208530_cleaned.parquet,,,,,,162.1053570313111,30.11326095107292,0.18576351517646922,5.38318839977825,14.77071619891836
47438721723595-r1485405-n976057_cleaned.parquet,,,,,,92.91967048582417,28.14183263653407,0.3028619504287565,3.3018343789449847,12.154366112483647
47436861888347-r8015356-n386398_cleaned.parquet,,,,,,234.82603964438061,34.331297506484255,0.14619885238653857,6.8399989717845155,23.44760376013517
46261573520078-r3041626-n851693_cleaned.parquet,158.48271530919482,30.70269158452498,0.19372895980880306,5.161850871376846,35.262911181867885,153.97847575310533,25.370889201603788,0.1647690631922113,6.069100476910829,27.7117384702966
47766459894191-r4179716-n851693_cleaned.parquet,277.50754749529244,85.49702083652889,0.30808899292362213,3.245815407134355,41.86491537507027,227.44503256735607,75.71099039606192,0.33287599004230045,3.004121744776258,42.19298066110609
47790986568114-r3041626-n851693_cleaned.parquet,197.22846207520112,48.24633244976701,0.244621551788865,4.087947250302413,33.070239443689864,107.73223147567877,16.529127224563066,0.15342787388836943,6.51772050708059,23.02746969321571
47837022248816-r1457839-n911952_cleaned.parquet,,,,,,133.3128860155945,23.45382767730509,0.17593068740977927,5.684056685749152,13.955342902918657
4785029129636-r9192091-n976057_cleaned.parquet,,,,,,209.91014498342182,20.931661707996255,0.09971724668023733,10.028355508116803,10.87459968037772
47876817718264-r3405251-n208530_cleaned.parquet,,,,,,140.39355159675497,10.467273593419339,0.07455665501991103,13.412618896769724,5.372418656512879
47803636445330-r8579942-n208530_cleaned.parquet,,,,,,205.79572471120272,36.362110468779754,0.17669031035415061,5.659619919143513,32.095899086871015
47928176450855-r8579942-n208530_cleaned.parquet,,,,,,173.7968445310602,17.249928064740413,0.09925340193191817,10.075221408390007,6.566920333177902
4794287263371-r629115-n851693_cleaned.parquet,199.6305085865741,28.120079549812292,0.14086063171861032,7.099215641724836,22.200514456420716,,,,,
4794287263371-r9352821-n851693_cleaned.parquet,338.8748623107905,48.77580256969667,0.14393455518386367,6.947601975929883,20.14443786369929,,,,,
47976560154113-r1457839-n976057_cleaned.parquet,,,,,,139.01611683962994,6.339340234810097,0.04560147685698348,21.929114338472537,3.287358892049908
47895852759376-r4858666-n976057_cleaned.parquet,,,,,,72.20445366570621,8.42945009873901,0.11674418502999644,8.565737126376431,14.57303361424024
48027025108063-r1485405-n851693_cleaned.parquet,165.30012801077905,35.837435980665305,0.21680222763244553,4.6124987317720025,33.371876014301755,130.2053398017436,31.17710210687046,0.2394456491134856,4.176313095278038,38.25252015054441
48076340367489-r3041626-n851693_cleaned.parquet,,,,,,156.69588572877186,26.00177596369689,0.16593783456895544,6.026353197856455,15.527091911624371
48018919145884-r5189505-n685852_cleaned.parquet,128.58749415031855,20.1394779315297,0.15662081343607712,6.384847441800178,21.101997311498938,99.7834319273671,14.805938600311018,0.1483807312930301,6.739419541107041,20.177571922375588
48145182441284-r1682297-n43543_cleaned.parquet,303.6739108261516,48.87777389737969,0.16095480103775336,6.212924333741627,20.06973582589597,215.39985671037473,31.75397618767243,0.14741874332056135,6.783397941641009,18.53989818068447
48230056024354-r1485405-n43543_cleaned.parquet,227.14627657799232,42.87734525049832,0.18876534494183564,5.2975825637281595,22.702440330194783,215.700846836578,41.74151793272818,0.19351578143943457,5.167537203227914,22.232213070124057
48230056024354-r3741709-n43543_cleaned.parquet,272.352626823665,54.44959418077929,0.19992314675206987,5.001922069784782,22.662287582487725,268.1936779490388,51.145148435848796,0.19070228958032046,5.243775532012255,20.15973995927762
48230056024354-r4858666-n43543_cleaned.parquet,278.980364590002,62.91419097885442,0.22551476363332962,4.434299483939448,25.733938297939737,292.1570788881301,58.74230844774859,0.20106412848631203,4.97353758489087,23.071245465338677
48230056024354-r629115-n43543_cleaned.parquet,290.1198905750278,59.05761953203472,0.20356280782741387,4.912488733442051,21.48432288172285,286.9042507591017,53.66767841825598,0.1870578016054488,5.3459411551796565,19.96155609516301
48230056024354-r7343737-n43543_cleaned.parquet,261.8673722403717,45.97285761063802,0.17555779178338757,5.696129974304146,18.817707973084897,234.68073692404298,38.91816154608926,0.16583449522184496,6.03010850464043,18.34033637024514
48230056024354-r8333645-n43543_cleaned.parquet,251.44653337239697,48.46042616215255,0.19272656302794106,5.188698352157208,21.16304279687162,263.9843807854067,47.367336657374224,0.17943234564274924,5.573131178873431,17.67923082828651
48230056024354-r9102715-n43543_cleaned.parquet,171.31335248515225,24.532332605093792,0.14320152077591275,6.983166062634478,16.332362871754764,126.64837429307944,20.535728729191746,0.1621475904749446,6.167220845347821,18.737274844492532
48230056024354-r9352821-n43543_cleaned.parquet,272.53934620580566,49.13556811488945,0.1802879796951783,5.546681490861171,19.57321949580528,233.91343221413052,39.312753958864135,0.16806539747095928,5.950064766739353,18.70914143715067
48352877206698-r1485405-n851693_cleaned.parquet,189.07493972651804,37.39605080844166,0.1977842799396477,5.056013553277046,22.240952788608155,150.79427439193944,28.604519816783423,0.18969234695500117,5.271693961576742,24.40829695597196
48277778555592-r3879907-n139058_cleaned.parquet,186.94316234555077,51.16501995726745,0.2736929198977208,3.6537298822844977,40.97328395505184,189.76904183372102,52.85105009302476,0.2785019599737126,3.5906390033821975,41.319562864732696
48269599120147-r8333645-n911952_cleaned.parquet,64.19127207045881,10.542470650321038,0.16423526610828362,6.0888262533132185,9.052822256916263,,,,,
48431546299156-r7343737-n976057_cleaned.parquet,186.268264138383,49.36669034000803,0.26503006600916396,3.7731568159720528,38.73364629812143,208.09391397512547,52.050809120213295,0.25013133794213316,3.99789969632412,35.50056373870549
48497726575162-r3475376-n208530_cleaned.parquet,460.9548766394905,122.91900482292483,0.26666168653869976,3.75007003435746,32.57692934870686,201.42492991399985,59.39330854184025,0.2948657277289298,3.3913741271393207,32.76573161564171
48455337309679-r4327055-n139058_cleaned.parquet,203.9447173376491,51.538113727534395,0.2527062941385647,3.95716301174389,25.631636345172875,155.5906255500325,38.916853820084064,0.2501233842495849,3.998026825841093,29.926197670013053
48455337309679-r6760045-n830961_cleaned.parquet,222.9937090038815,56.51218849908948,0.25342503495516017,3.9459400693263604,25.16535817133279,188.68919770353278,52.239777022118325,0.2768562146530355,3.611983213933738,34.821391027260624
48455337309679-r5573787-n851693_cleaned.parquet,201.58759309641215,48.066477311827825,0.2384396607624525,4.193933160290219,28.19503031470045,204.90438597853947,48.76965718008751,0.2380117777722697,4.201472756347388,25.084195313128486
48713166306584-r629115-n911952_cleaned.parquet,157.06051003986352,40.060160266508134,0.2550619519594102,3.9206161182328634,41.99368716108106,179.14058768461805,38.96002991173164,0.21748298593461043,4.59806083543779,36.9001163768917
48713166306584-r9352821-n911952_cleaned.parquet,189.59946610820626,43.15777784962561,0.2276260515680727,4.393170259340659,37.29451682356981,161.40886295498436,37.66569897601063,0.23335582871007085,4.285301145155597,40.69644528490066
48715765064171-r629115-n911952_cleaned.parquet,,,,,,166.3759702605347,28.505987934097156,0.17133476600892847,5.836527070915011,29.421107121137695
48715765064171-r9352821-n911952_cleaned.parquet,194.49662599165794,37.767609170162274,0.19418130765817063,5.1498262734967355,32.07224803267737,,,,,
48760346421181-r8642123-n911952_cleaned.parquet,,,,,,121.5172219466253,20.806845370715358,0.17122548588095987,5.84025207961871,7.002374244343245
48825930250723-r8333645-n976057_cleaned.parquet,,,,,,104.08515910308941,17.57019224651268,0.16880593158444976,5.923962449742016,14.324750341938373
48626260513569-r3741709-n851693_cleaned.parquet,109.12419923957601,20.37142191968132,0.18668106672615314,5.356729622007804,33.55548371575582,95.23341000448379,17.3666456792885,0.1823587507626876,5.483696262546507,29.831751092542753
48987040141453-r9192091-n976057_cleaned.parquet,,,,,,185.52227849941733,11.495155526555653,0.061961051899175314,16.139170807287567,5.851042936763286
49022107613614-r3226521-n976057_cleaned.parquet,,,,,,182.24370514762293,30.148487056602715,0.16542951117121726,6.0448706698106225,20.83361800907702
49125616111503-r1682297-n685852_cleaned.parquet,175.38161146754277,38.17890805684654,0.21769048497944818,4.593678038313932,27.862329834690133,150.71864153436047,32.697329148501126,0.21694283345200446,4.6095092614397695,28.972396800667013
49181431515766-r1485405-n43543_cleaned.parquet,70.99135997545143,10.42819462524234,0.1468938562220582,6.807636654921146,8.434509215014046,62.26857420156499,10.119417598793698,0.16251243469999618,6.153375289995723,9.241723050962293
49181431515766-r1682297-n830961_cleaned.parquet,65.32910401385001,8.787077419289094,0.1345047900461975,7.434679461278193,7.7648110167085145,,,,,
4907157771291-r9175025-n911952_cleaned.parquet,109.51693492463679,8.325488261421626,0.07602009923990974,13.154415871572695,8.257438099525643,131.20999152945555,12.662557619605785,0.09650604707769642,10.362044973149779,7.876868900892961
49181431515766-r2652301-n43543_cleaned.parquet,81.10591217989267,12.084124900380518,0.14899191163250794,6.711773740218352,8.588726331989987,,,,,
49181431515766-r2652301-n830961_cleaned.parquet,69.94251843952024,10.515956797018266,0.15035141758745052,6.651084612610049,8.585475310306622,,,,,
4907157771291-r1485405-n851693_cleaned.parquet,190.91815608393307,14.995365927173092,0.078543425281044,12.731810414707548,8.4036385792074,186.06668791421785,21.101954114497826,0.1134107042536622,8.81750983366906,10.183881048501965
4907157771291-r4229531-n911952_cleaned.parquet,80.1747859745405,7.137201480011494,0.08902052426155414,11.233364533575054,8.847723684799503,137.2981777117226,13.549997834051945,0.09869029625798915,10.132708461892456,10.688949471846293
49181431515766-r3041626-n830961_cleaned.parquet,,,,,,70.89593779611992,10.328695418195654,0.14568811330063167,6.863977968720556,7.869404628101702
49181431515766-r3041626-n911952_cleaned.parquet,,,,,,65.03226919085432,9.408612926406375,0.14467606687372883,6.911993266120412,8.236340059133324
49181431515766-r3117156-n136082_cleaned.parquet,,,,,,58.53182170434867,8.929011147189554,0.15254968813872002,6.555241195187871,8.731823382075316
4907157771291-r2652301-n830961_cleaned.parquet,60.243749231879846,5.570730630000763,0.09246985290637984,10.81433535978953,9.418268626563462,161.80423032420188,17.938568833761778,0.11086588278822408,9.019907430946986,11.742757472281678
49181431515766-r3226521-n830961_cleaned.parquet,,,,,,57.59946774919157,7.344389296648581,0.12750793685505302,7.8426490512254805,7.129351236589695
49181431515766-r3405251-n136082_cleaned.parquet,,,,,,72.24662222289255,10.830885004897212,0.14991545170765455,6.670426487791724,8.628581519663387
49181431515766-r3475376-n136082_cleaned.parquet,,,,,,75.90727812975467,11.517035068482413,0.151725043398281,6.590869757571806,8.554658857621485
49181431515766-r3741709-n830961_cleaned.parquet,81.75583277627817,12.095426021895063,0.147945725841895,6.759235485239154,8.474630886329825,,,,,
49181431515766-r4179716-n911952_cleaned.parquet,43.32045985065502,5.342715563154139,0.12333007501704431,8.108322320097505,6.760182820336351,81.2394744411491,11.14969870896654,0.13724484046291463,7.286248405601908,7.867212185132975
49181431515766-r4229531-n911952_cleaned.parquet,64.68442023544073,10.146865764919633,0.15686722904814945,6.374817774673995,8.730554354460375,,,,,
49181431515766-r4327055-n136082_cleaned.parquet,71.62791052933642,11.37225090303785,0.15876843005744462,6.298481377174204,8.783876139105262,,,,,
49181431515766-r5189505-n43543_cleaned.parquet,76.06947270486204,11.688262381440492,0.15365247011490626,6.5081934527454575,8.770894356924549,,,,,
49181431515766-r5130449-n136082_cleaned.parquet,59.7070125551817,8.812986278690145,0.147603872669816,6.774889993821234,8.756425200099033,66.54366373370686,10.878158740070164,0.16347399781896843,6.11718079536663,8.870107717674706
49181431515766-r5573787-n911952_cleaned.parquet,82.67270182868084,12.655777947781285,0.15308291210812633,6.532407740543078,8.372703563213634,46.67318028744731,5.688239188705727,0.12187382890288218,8.205207048979087,6.424371451290605
49181431515766-r6272977-n911952_cleaned.parquet,69.45204623710242,10.59355783656844,0.1525305359672641,6.556064290068571,8.728487697693406,70.86383198205635,11.068418458516216,0.15619277350565638,6.402344856010806,8.34728230287018
49181431515766-r629115-n830961_cleaned.parquet,58.30112525487822,8.116650223180125,0.13921944366761568,7.182904726925105,7.474628033022825,70.59975111374908,10.62177634883835,0.15045062031061174,6.646699082632277,8.703858075319493
49181431515766-r6760045-n830961_cleaned.parquet,,,,,,68.37523691141581,11.041852673301376,0.161489059081532,6.192369970371328,8.858322173514907
49181431515766-r6760045-n43543_cleaned.parquet,50.117491030832475,6.312025966916517,0.12594457218605246,7.940000768931458,6.807557034339593,52.80003569416462,7.929956940974304,0.15018847689625162,6.65830042800679,8.331051106954598
49181431515766-r7343737-n830961_cleaned.parquet,74.6513703249512,11.358795661257608,0.15215789893492532,6.572120192246336,8.416350816707531,,,,,
49181431515766-r7217787-n830961_cleaned.parquet,75.15045415643769,11.618018732481657,0.15459678671132038,6.468439747504628,8.764564404694802,71.78523380900796,10.91683261383616,0.15207629807101447,6.575646650295458,8.487524915149123
49181431515766-r8015356-n911952_cleaned.parquet,,,,,,78.92569034152723,11.23621905358708,0.14236453308125296,7.024221400910726,8.230103251399242
49181431515766-r7217787-n851693_cleaned.parquet,76.80912588202231,11.979419891309828,0.15596349722440586,6.411756711002474,8.61675709967649,,,,,
49181431515766-r8062914-n136082_cleaned.parquet,,,,,,66.52250886662705,9.659563560867428,0.14520744520075413,6.886699222739349,8.21114564279265
49181431515766-r8333645-n830961_cleaned.parquet,68.94050181568358,10.233179248786925,0.1484349399739782,6.73695829415438,8.44251490015436,,,,,
49181431515766-r8579942-n136082_cleaned.parquet,67.29052379146408,10.408081902810286,0.15467381313697798,6.465218511904193,8.461692736844297,,,,,
49181431515766-r8642123-n911952_cleaned.parquet,72.67973508903738,11.08806002778727,0.15256054544232556,6.554774677166076,8.704086630383733,68.92844483590747,10.457229344187265,0.15171137792361294,6.591463433306251,8.359210783510877
49181431515766-r8939293-n136082_cleaned.parquet,,,,,,65.4370042389541,9.575134218924765,0.14632598680647987,6.834056081388519,8.354647617763314
49181431515766-r9040233-n911952_cleaned.parquet,,,,,,71.25573849471577,10.427498478491662,0.14633906964931606,6.833445110703378,8.186444346856538
49181431515766-r9102715-n43543_cleaned.parquet,,,,,,59.106040643809415,9.64956652386018,0.16325855054327423,6.125253450262223,9.13399497631782
49181431515766-r9535192-n911952_cleaned.parquet,83.29932190257016,11.839596643361125,0.14213316954979702,7.03565538689859,8.108887917161482,,,,,
49181431515766-r9720335-n911952_cleaned.parquet,61.761200715944945,10.050629556432144,0.1627337137219446,6.145008167813664,8.90512964517139,,,,,
4907157771291-r9192091-n911952_cleaned.parquet,93.32010022988729,9.153901015787275,0.09809141860368029,10.194571698879285,7.861613183613462,142.1435770957735,18.466784540313196,0.1299164191419683,7.697256486935909,8.228640439679067
4923909699952-r3226521-n851693_cleaned.parquet,194.12720989372622,50.57515250369268,0.26052583010583497,3.8383909940667458,24.174866597646357,192.72209367929722,50.36399506761189,0.2613296384763287,3.826584714349499,24.38234787718834
4923909699952-r2652301-n851693_cleaned.parquet,214.46485503034538,56.342632050202845,0.26271265770902524,3.806440118723088,30.783981789093836,221.82151668338787,60.38153730877415,0.27220775608958814,3.6736646095818197,31.52867669012923
4923909699952-r3041626-n851693_cleaned.parquet,162.38604004488826,57.70108825120323,0.35533281207702927,2.8142630402036146,26.06384663077073,166.45848598419576,53.75684679991006,0.3229444655949469,3.096507624485041,24.34285197626306
4923909699952-r5189505-n851693_cleaned.parquet,200.5885572730239,52.38161101762096,0.26113957710121827,3.829369761184831,24.690771162054833,197.08971086886447,52.91864844288266,0.2685003098821967,3.7243904874402025,30.461118986393796
49279076935239-r1457839-n976057_cleaned.parquet,,,,,,134.8456148535494,27.066178086835187,0.2007197498875341,4.982070775597882,12.172596530833726
49349281250888-r3741709-n685852_cleaned.parquet,111.01216985357014,7.084156296074817,0.06381423140741349,15.670485688617523,10.32084254264588,66.06433074475864,5.599844804167616,0.08476351370004444,11.797528870012803,14.755355057861612
49349281250888-r8333645-n685852_cleaned.parquet,105.21147122094753,7.406182329313669,0.07039329688452359,14.205898064988292,11.591816803023143,98.67340638977477,6.4912090911746345,0.06578478770189998,15.201082726472313,10.070379129899688
4923909699952-r8937440-n851693_cleaned.parquet,146.84800695158697,51.1369035944248,0.34823015072505326,2.8716640357473087,26.921230025961467,168.77272721577225,59.341009400197755,0.3516030722447921,2.8441162178008015,26.774674022412263
49390387303660-r4179716-n851693_cleaned.parquet,174.21077181454592,34.79663446383169,0.1997387078961687,5.006540847955398,30.511009823546,,,,,
49393382152538-r3741709-n851693_cleaned.parquet,134.38216397366753,22.40217896727859,0.16670500239651106,5.99862023109229,16.7706282015665,,,,,
49498563487613-r6760045-n976057_cleaned.parquet,166.76368976491008,16.13451574966263,0.096750772139953,10.335834824692343,14.092767805968439,,,,,
4923909699952-r9102715-n851693_cleaned.parquet,196.69469159544852,51.82629582033128,0.26348599141112017,3.7952681834978037,32.9110805662165,190.18908559529746,53.65759163858266,0.28212760722116526,3.544495378703158,31.343708240028985
4923909699952-r9192091-n851693_cleaned.parquet,146.1121857546065,51.613259831029865,0.3532440471304266,2.83090403963913,27.95825910629556,157.31225608634696,56.31693448263336,0.35799457641572197,2.7933384075594145,29.06815796763319
4923909699952-r9189566-n851693_cleaned.parquet,220.8044691743006,59.57875424712698,0.2698258530269882,3.706094092844318,30.646993932516157,196.2503029607019,49.2581809741476,0.2509967130293363,3.9841159190125364,28.925556925222065
49655788183842-r3226521-n43543_cleaned.parquet,,,,,,173.99568137170624,24.09372792899902,0.1384731376035,7.22161725592852,14.761876730390135
49696309563399-r8015356-n386398_cleaned.parquet,,,,,,151.439323980677,26.642520171332034,0.17592867870125664,5.684121584850265,27.13112438945299
49730760167639-r9040233-n911952_cleaned.parquet,,,,,,121.91854632567457,18.61821297887853,0.1527102605795896,6.548348462013261,8.919053018161708
49987772317700-r9535192-n911952_cleaned.parquet,,,,,,155.3316964509159,15.599811393964597,0.10042902865542362,9.95728041372424,16.571406998002438
500284861173-r7217787-n386398_cleaned.parquet,198.36737338275424,30.51943578575891,0.15385310227842247,6.4997064419951425,12.243322615160737,162.94668444591687,24.89904635592823,0.1528048664542935,6.544294191697859,14.313629604636798
49743378125995-r2652301-n911952_cleaned.parquet,187.87084146543322,36.12741915008304,0.19229923530592272,5.2002286873846995,32.135905969963865,191.74721962209972,32.88352471793492,0.17149414099845933,5.831102999658651,26.508804675048726
50221008538143-r9175025-n851693_cleaned.parquet,,,,,,282.9614413053771,36.33138318063056,0.12839693992589285,7.788347608417866,19.636788501562958
50244161958907-r3226521-n976057_cleaned.parquet,,,,,,175.8004783922064,30.603891181611232,0.17408309386584675,5.744383201108706,14.98847096865629
5035180991083-r9102715-n976057_cleaned.parquet,162.8743737101102,30.66445700302172,0.1882706057712888,5.311503598255802,17.687881665225,155.45589005633602,26.927363212913452,0.17321545811583713,5.773156800654905,15.424646301763005
5012622981341-r3741709-n976057_cleaned.parquet,107.8091659054522,23.19302759430751,0.21513038710129354,4.648343795008154,12.109545513781272,130.73372394257805,23.44336697222206,0.1793214961314729,5.576576269845703,8.801460154024024
50135328250733-r8062914-n208530_cleaned.parquet,200.28589589579136,39.71384274040316,0.19828576826531136,5.043226292781511,36.80255981550186,219.06782655261387,43.16899234681485,0.1970576557322391,5.074656938773263,35.36882696570762
50378762886475-r2998125-n208530_cleaned.parquet,220.20203517032206,53.993888206447224,0.24520158573777023,4.07827705106869,23.79195320246943,178.21624864654825,39.679756886045645,0.22264949008516893,4.491364429433345,22.002479141763757
50465639454604-r6272977-n911952_cleaned.parquet,405.64287630626075,97.92869423170842,0.241416033540232,4.142226948788593,29.502463707698137,309.466393511308,65.94404578330621,0.21308952172506768,4.692863318217119,27.363441541529863
50393080527231-r8939293-n208530_cleaned.parquet,,,,,,104.71953714658966,18.646176600122377,0.17805824116679278,5.616139940769539,9.220374735058266
50491935483575-r3226521-n851693_cleaned.parquet,,,,,,389.90273142885405,31.373065879026374,0.08046382687306475,12.42794481522168,8.465948732707005
50539872415768-r9352821-n976057_cleaned.parquet,128.58794532713958,19.19265821795674,0.14925705647701928,6.6998507380719206,9.833809038466727,110.71277355253463,17.11985026744527,0.1546330176555615,6.466924174159607,10.272107328557194
50633654102050-r1485405-n976057_cleaned.parquet,,,,,,147.23872516784635,27.875256011491597,0.18932013965561642,5.282058220636506,23.00795641577787
50590983053409-r629115-n851693_cleaned.parquet,83.74395621640315,14.060326880421709,0.167896616253576,5.9560461807621525,18.803101746479953,85.49828698348091,13.641538975649345,0.1595533601542803,6.267495708226069,17.63456043073099
50797667693865-r2825489-n139058_cleaned.parquet,205.1887441850684,56.623645773080526,0.2759588299931758,3.623728945454397,37.478278654698606,182.4755877068983,52.952202271600115,0.2901878708107228,3.4460434104506645,42.38696869168391
50797667693865-r4822976-n139058_cleaned.parquet,200.31806899920008,51.81361472120876,0.258656720185415,3.8661280452453033,35.20188919976173,181.84164642922886,48.285151828366736,0.26553406646127614,3.765995125698246,34.12252805271681
50922361833379-r4229531-n386398_cleaned.parquet,,,,,,195.9707384756215,17.782231033391945,0.0907392153120045,11.020593428778563,8.068835958117225
50929686976871-r8015356-n386398_cleaned.parquet,321.7846401660102,25.974823070929453,0.08072114025557255,12.388328470508263,4.863546454928787,436.7191757653549,35.21762856884796,0.08064136068018697,12.400584409356242,4.547148774025304
5095818737889-r5189505-n851693_cleaned.parquet,188.08114975716737,18.213961909344334,0.0968409749348113,10.32620748266064,9.816591054818792,161.13739237242552,15.16760659117594,0.09412841034513031,10.62378506482166,10.300655895913307
510030875272-r8333645-n911952_cleaned.parquet,204.68912620233078,55.697278106595036,0.2721066777701688,3.675029250273073,24.450578260636146,215.13836602499995,57.37369921935127,0.26668278782355453,3.7497733099356623,28.32491023618748
51024438316838-r8062914-n208530_cleaned.parquet,,,,,,182.08079263423045,33.39359740900056,0.18339989037768886,5.4525659635925985,20.04812364660623
50465792478285-r9189566-n830961_cleaned.parquet,232.88974417331252,53.37073278522837,0.2291673812201485,4.363622757635629,37.48857781611282,211.33075476993346,50.62999300698526,0.2395770225782041,4.1740229895109175,38.185870183885356
51136046138876-r8607415-n386398_cleaned.parquet,,,,,,202.2959018174683,30.71497101175318,0.1518318993899704,6.586231246647087,20.119581351678754
51183554014534-r3405251-n139058_cleaned.parquet,205.41865284671937,51.123526325914185,0.2488748008880278,4.01808458080862,41.78549506253696,207.32452119611187,55.143761113016396,0.2659779981397133,3.759709475949656,43.08531604435049
51183554014534-r8579942-n139058_cleaned.parquet,175.63270739182002,39.03846957698401,0.2222733462161627,4.498964977237944,37.31088551209838,172.06853265458713,38.831661463533926,0.22567555417866653,4.431140110143714,39.883669865699375
51160809781313-r8642123-n386398_cleaned.parquet,292.4886786636438,75.9855112830721,0.25978958101983135,3.849269074126817,34.72761108253161,255.7462036649982,68.46610657628212,0.2677111354738459,3.7353694616774553,35.28624084956901
