timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, power.draw [W]
2026/04/04 08:45:17.697, 100 %, 100 %, 12984 MiB, 86, 187.10 W
2026/04/04 08:45:22.772, 100 %, 100 %, 12984 MiB, 86, 182.51 W
2026/04/04 08:45:27.986, 16 %, 2 %, 12984 MiB, 84, 131.20 W
2026/04/04 08:45:32.986, 100 %, 100 %, 12984 MiB, 86, 198.76 W
2026/04/04 08:45:37.987, 100 %, 100 %, 12984 MiB, 86, 191.45 W
2026/04/04 08:45:42.987, 100 %, 100 %, 12984 MiB, 86, 186.35 W
2026/04/04 08:45:47.988, 100 %, 100 %, 12984 MiB, 86, 182.56 W
2026/04/04 08:45:52.989, 14 %, 2 %, 12984 MiB, 83, 121.88 W
2026/04/04 08:45:57.990, 100 %, 100 %, 12984 MiB, 86, 199.15 W
2026/04/04 08:46:03.302, 100 %, 100 %, 12984 MiB, 86, 191.60 W
2026/04/04 08:46:08.522, 100 %, 100 %, 12984 MiB, 86, 186.15 W
2026/04/04 08:46:13.832, 100 %, 100 %, 12984 MiB, 86, 181.82 W
2026/04/04 08:46:19.047, 0 %, 0 %, 12984 MiB, 84, 130.57 W
2026/04/04 08:46:24.047, 100 %, 100 %, 12984 MiB, 86, 195.44 W
2026/04/04 08:46:29.048, 100 %, 100 %, 12984 MiB, 86, 189.07 W
2026/04/04 08:46:34.117, 100 %, 100 %, 12984 MiB, 86, 182.93 W
2026/04/04 08:46:39.334, 0 %, 0 %, 12984 MiB, 84, 123.58 W
2026/04/04 08:46:44.335, 17 %, 2 %, 12984 MiB, 82, 106.54 W
2026/04/04 08:46:49.335, 100 %, 100 %, 12984 MiB, 86, 196.45 W
2026/04/04 08:46:54.336, 100 %, 100 %, 12984 MiB, 86, 192.48 W
2026/04/04 08:46:59.337, 100 %, 100 %, 12984 MiB, 86, 186.73 W
2026/04/04 08:47:04.337, 0 %, 0 %, 12984 MiB, 85, 149.72 W
2026/04/04 08:47:09.338, 0 %, 0 %, 12984 MiB, 85, 140.25 W
2026/04/04 08:47:14.338, 100 %, 100 %, 12984 MiB, 86, 196.47 W
2026/04/04 08:47:19.339, 100 %, 100 %, 12984 MiB, 86, 189.90 W
2026/04/04 08:47:24.340, 100 %, 100 %, 12984 MiB, 86, 185.30 W
2026/04/04 08:47:29.340, 16 %, 0 %, 12984 MiB, 84, 121.77 W
2026/04/04 08:47:34.341, 0 %, 0 %, 12984 MiB, 84, 134.86 W
2026/04/04 08:47:39.603, 100 %, 100 %, 12984 MiB, 85, 196.84 W
2026/04/04 08:47:44.824, 100 %, 100 %, 12984 MiB, 86, 190.77 W
2026/04/04 08:47:50.041, 100 %, 100 %, 12984 MiB, 86, 186.34 W
2026/04/04 08:47:55.103, 14 %, 1 %, 12984 MiB, 84, 129.57 W
2026/04/04 08:48:00.103, 100 %, 100 %, 12984 MiB, 85, 196.60 W
2026/04/04 08:48:05.104, 100 %, 100 %, 12984 MiB, 86, 190.74 W
2026/04/04 08:48:10.105, 100 %, 100 %, 12984 MiB, 86, 185.64 W
2026/04/04 08:48:15.137, 20 %, 2 %, 12984 MiB, 84, 133.46 W
2026/04/04 08:48:20.137, 0 %, 0 %, 12984 MiB, 82, 115.41 W
2026/04/04 08:48:25.138, 16 %, 2 %, 12984 MiB, 82, 136.17 W
2026/04/04 08:48:30.138, 100 %, 100 %, 12984 MiB, 84, 197.24 W
2026/04/04 08:48:35.139, 100 %, 100 %, 12984 MiB, 85, 191.34 W
2026/04/04 08:48:40.140, 100 %, 100 %, 12984 MiB, 85, 187.53 W
2026/04/04 08:48:45.140, 100 %, 100 %, 12984 MiB, 85, 182.88 W
2026/04/04 08:48:50.141, 18 %, 2 %, 12984 MiB, 83, 118.02 W
2026/04/04 08:48:55.142, 100 %, 100 %, 12984 MiB, 85, 197.49 W
2026/04/04 08:49:00.142, 100 %, 100 %, 12984 MiB, 86, 192.31 W
2026/04/04 08:49:05.143, 100 %, 100 %, 12984 MiB, 86, 187.12 W
2026/04/04 08:49:10.143, 0 %, 0 %, 12984 MiB, 85, 150.86 W
2026/04/04 08:49:15.144, 0 %, 0 %, 12984 MiB, 84, 131.45 W
2026/04/04 08:49:20.145, 100 %, 100 %, 12984 MiB, 86, 194.76 W
2026/04/04 08:49:25.145, 100 %, 100 %, 12984 MiB, 86, 187.81 W
2026/04/04 08:49:30.146, 100 %, 100 %, 12984 MiB, 86, 182.67 W
2026/04/04 08:49:35.146, 37 %, 1 %, 12984 MiB, 84, 117.61 W
2026/04/04 08:49:40.147, 100 %, 100 %, 12984 MiB, 85, 193.49 W
2026/04/04 08:49:45.148, 100 %, 100 %, 12984 MiB, 86, 193.56 W
2026/04/04 08:49:50.148, 100 %, 100 %, 12984 MiB, 86, 187.59 W
2026/04/04 08:49:55.149, 100 %, 100 %, 12984 MiB, 86, 182.57 W
2026/04/04 08:50:00.149, 15 %, 2 %, 12984 MiB, 85, 128.46 W
2026/04/04 08:50:05.150, 100 %, 100 %, 12984 MiB, 86, 198.21 W
2026/04/04 08:50:10.151, 100 %, 100 %, 12984 MiB, 86, 191.08 W
2026/04/04 08:50:15.151, 100 %, 100 %, 12984 MiB, 86, 186.09 W
2026/04/04 08:50:20.152, 100 %, 100 %, 12984 MiB, 86, 181.33 W
2026/04/04 08:50:25.153, 16 %, 2 %, 12984 MiB, 84, 130.14 W
2026/04/04 08:50:30.153, 100 %, 100 %, 12984 MiB, 86, 198.34 W
2026/04/04 08:50:35.154, 100 %, 100 %, 12984 MiB, 86, 189.46 W
2026/04/04 08:50:40.155, 100 %, 100 %, 12984 MiB, 86, 185.30 W
2026/04/04 08:50:45.155, 100 %, 100 %, 12984 MiB, 86, 180.97 W
2026/04/04 08:50:50.156, 11 %, 1 %, 12984 MiB, 82, 99.45 W
2026/04/04 08:50:55.156, 100 %, 100 %, 12984 MiB, 85, 199.27 W
2026/04/04 08:51:00.157, 100 %, 100 %, 12984 MiB, 86, 196.50 W
2026/04/04 08:51:05.158, 100 %, 100 %, 12984 MiB, 86, 190.34 W
2026/04/04 08:51:10.352, 100 %, 100 %, 12984 MiB, 86, 184.90 W
2026/04/04 08:51:15.508, 16 %, 2 %, 12984 MiB, 84, 131.34 W
2026/04/04 08:51:20.508, 100 %, 100 %, 12984 MiB, 86, 196.76 W
2026/04/04 08:51:25.509, 100 %, 100 %, 12984 MiB, 86, 194.43 W
2026/04/04 08:51:30.510, 100 %, 100 %, 12984 MiB, 86, 187.59 W
2026/04/04 08:51:35.510, 100 %, 100 %, 12984 MiB, 86, 182.80 W
2026/04/04 08:51:40.716, 11 %, 1 %, 12984 MiB, 83, 121.64 W
2026/04/04 08:51:45.717, 100 %, 100 %, 12984 MiB, 85, 198.13 W
2026/04/04 08:51:51.158, 100 %, 100 %, 12984 MiB, 86, 194.73 W
2026/04/04 08:51:56.432, 100 %, 100 %, 12984 MiB, 86, 187.22 W
2026/04/04 08:52:01.583, 100 %, 100 %, 12984 MiB, 86, 178.59 W
2026/04/04 08:52:06.781, 14 %, 2 %, 12984 MiB, 84, 130.03 W
2026/04/04 08:52:11.782, 100 %, 100 %, 12984 MiB, 86, 197.05 W
2026/04/04 08:52:16.782, 100 %, 100 %, 12984 MiB, 86, 190.38 W
2026/04/04 08:52:21.787, 100 %, 100 %, 12984 MiB, 86, 185.08 W
2026/04/04 08:52:26.985, 0 %, 0 %, 12984 MiB, 84, 165.42 W
2026/04/04 08:52:31.986, 18 %, 21 %, 12984 MiB, 84, 123.00 W
2026/04/04 08:52:36.986, 100 %, 100 %, 12984 MiB, 86, 197.05 W
2026/04/04 08:52:41.987, 100 %, 100 %, 12984 MiB, 86, 188.80 W
2026/04/04 08:52:46.987, 100 %, 100 %, 12984 MiB, 86, 184.29 W
2026/04/04 08:52:51.988, 28 %, 1 %, 12984 MiB, 84, 130.21 W
2026/04/04 08:52:56.989, 0 %, 0 %, 12984 MiB, 82, 104.22 W
2026/04/04 08:53:02.268, 100 %, 100 %, 12984 MiB, 86, 196.14 W
2026/04/04 08:53:07.421, 100 %, 100 %, 12984 MiB, 86, 190.47 W
2026/04/04 08:53:12.739, 100 %, 100 %, 12984 MiB, 86, 184.57 W
2026/04/04 08:53:17.949, 13 %, 2 %, 12984 MiB, 84, 124.29 W
2026/04/04 08:53:22.950, 100 %, 100 %, 12984 MiB, 85, 199.29 W
2026/04/04 08:53:27.951, 100 %, 100 %, 12984 MiB, 86, 194.61 W
2026/04/04 08:53:32.952, 100 %, 100 %, 12984 MiB, 86, 188.31 W
2026/04/04 08:53:37.953, 100 %, 100 %, 12984 MiB, 86, 183.57 W
2026/04/04 08:53:42.953, 15 %, 1 %, 12984 MiB, 83, 115.66 W
2026/04/04 08:53:47.954, 100 %, 100 %, 12984 MiB, 86, 197.98 W
2026/04/04 08:53:53.078, 100 %, 100 %, 12984 MiB, 86, 190.64 W
2026/04/04 08:53:58.253, 100 %, 100 %, 12984 MiB, 86, 184.60 W
2026/04/04 08:54:03.415, 24 %, 3 %, 12984 MiB, 83, 105.77 W
2026/04/04 08:54:08.415, 0 %, 0 %, 12984 MiB, 81, 97.81 W
2026/04/04 08:54:13.416, 7 %, 1 %, 12984 MiB, 81, 130.28 W
2026/04/04 08:54:18.416, 0 %, 0 %, 12984 MiB, 81, 132.81 W
2026/04/04 08:54:23.417, 100 %, 100 %, 12984 MiB, 84, 199.72 W
2026/04/04 08:54:28.417, 100 %, 100 %, 12984 MiB, 84, 191.44 W
2026/04/04 08:54:33.418, 100 %, 100 %, 12984 MiB, 85, 186.01 W
2026/04/04 08:54:38.502, 23 %, 1 %, 12984 MiB, 84, 127.46 W
2026/04/04 08:54:43.503, 0 %, 0 %, 12984 MiB, 82, 116.04 W
2026/04/04 08:54:48.572, 100 %, 100 %, 12984 MiB, 86, 196.98 W
2026/04/04 08:54:53.572, 100 %, 100 %, 12984 MiB, 86, 190.76 W
2026/04/04 08:54:58.573, 100 %, 100 %, 12984 MiB, 86, 184.26 W
2026/04/04 08:55:03.573, 24 %, 1 %, 12984 MiB, 85, 120.41 W
2026/04/04 08:55:08.574, 11 %, 1 %, 12984 MiB, 84, 130.73 W
2026/04/04 08:55:13.575, 50 %, 55 %, 12984 MiB, 84, 191.04 W
2026/04/04 08:55:18.575, 100 %, 100 %, 12984 MiB, 86, 197.29 W
2026/04/04 08:55:23.576, 100 %, 100 %, 12984 MiB, 86, 188.87 W
2026/04/04 08:55:28.780, 100 %, 100 %, 12984 MiB, 86, 181.17 W
2026/04/04 08:55:33.781, 15 %, 2 %, 12984 MiB, 84, 119.09 W
2026/04/04 08:55:38.782, 0 %, 0 %, 12984 MiB, 84, 129.90 W
2026/04/04 08:55:43.885, 100 %, 100 %, 12984 MiB, 86, 194.83 W
2026/04/04 08:55:48.892, 100 %, 100 %, 12984 MiB, 86, 187.68 W
2026/04/04 08:55:53.895, 100 %, 100 %, 12984 MiB, 86, 182.47 W
2026/04/04 08:55:58.994, 0 %, 0 %, 12984 MiB, 84, 128.86 W
2026/04/04 08:56:03.995, 7 %, 1 %, 12984 MiB, 84, 127.73 W
2026/04/04 08:56:09.067, 100 %, 100 %, 12984 MiB, 86, 197.99 W
2026/04/04 08:56:14.440, 100 %, 100 %, 12984 MiB, 86, 190.21 W
2026/04/04 08:56:19.447, 100 %, 100 %, 12984 MiB, 86, 183.34 W
2026/04/04 08:56:24.447, 100 %, 100 %, 12984 MiB, 86, 179.66 W
2026/04/04 08:56:29.721, 16 %, 2 %, 12984 MiB, 85, 131.02 W
2026/04/04 08:56:34.722, 75 %, 83 %, 12984 MiB, 85, 179.56 W
2026/04/04 08:56:39.722, 100 %, 100 %, 12984 MiB, 86, 198.12 W
2026/04/04 08:56:44.868, 100 %, 100 %, 12984 MiB, 86, 188.86 W
2026/04/04 08:56:49.869, 100 %, 100 %, 12984 MiB, 86, 183.74 W
2026/04/04 08:56:54.870, 10 %, 0 %, 12984 MiB, 84, 117.26 W
2026/04/04 08:56:59.873, 2 %, 0 %, 12984 MiB, 82, 100.76 W
2026/04/04 08:57:04.874, 100 %, 100 %, 12984 MiB, 85, 198.09 W
2026/04/04 08:57:09.921, 100 %, 100 %, 12984 MiB, 86, 192.03 W
2026/04/04 08:57:14.921, 100 %, 100 %, 12984 MiB, 86, 187.35 W
2026/04/04 08:57:19.923, 100 %, 100 %, 12984 MiB, 86, 182.65 W
2026/04/04 08:57:24.924, 7 %, 1 %, 12984 MiB, 84, 129.27 W
2026/04/04 08:57:29.925, 100 %, 100 %, 12984 MiB, 85, 169.77 W
2026/04/04 08:57:34.926, 100 %, 100 %, 12984 MiB, 86, 196.24 W
2026/04/04 08:57:40.003, 100 %, 100 %, 12984 MiB, 86, 189.90 W
2026/04/04 08:57:45.423, 100 %, 100 %, 12984 MiB, 86, 184.76 W
2026/04/04 08:57:50.804, 9 %, 1 %, 12984 MiB, 83, 98.75 W
2026/04/04 08:57:55.806, 11 %, 1 %, 12984 MiB, 82, 130.60 W
2026/04/04 08:58:00.808, 100 %, 100 %, 12984 MiB, 85, 196.58 W
2026/04/04 08:58:05.809, 100 %, 100 %, 12984 MiB, 85, 193.94 W
2026/04/04 08:58:10.810, 100 %, 100 %, 12984 MiB, 86, 188.68 W
2026/04/04 08:58:15.865, 100 %, 100 %, 12984 MiB, 86, 184.32 W
2026/04/04 08:58:21.131, 15 %, 2 %, 12984 MiB, 84, 133.80 W
2026/04/04 08:58:26.135, 100 %, 100 %, 12984 MiB, 84, 187.50 W
2026/04/04 08:58:31.136, 100 %, 100 %, 12984 MiB, 86, 194.82 W
2026/04/04 08:58:36.271, 100 %, 100 %, 12984 MiB, 86, 189.59 W
2026/04/04 08:58:41.476, 100 %, 100 %, 12984 MiB, 86, 182.49 W
2026/04/04 08:58:46.477, 7 %, 1 %, 12984 MiB, 84, 129.10 W
2026/04/04 08:58:51.503, 7 %, 1 %, 12984 MiB, 81, 97.88 W
2026/04/04 08:58:56.503, 100 %, 100 %, 12984 MiB, 85, 196.97 W
2026/04/04 08:59:01.504, 100 %, 100 %, 12984 MiB, 85, 193.24 W
2026/04/04 08:59:06.693, 73 %, 81 %, 12984 MiB, 85, 185.73 W
2026/04/04 08:59:11.694, 91 %, 100 %, 12984 MiB, 85, 179.32 W
2026/04/04 08:59:16.695, 11 %, 1 %, 12984 MiB, 84, 133.86 W
2026/04/04 08:59:21.696, 100 %, 100 %, 12984 MiB, 86, 197.16 W
2026/04/04 08:59:26.697, 100 %, 100 %, 12984 MiB, 86, 193.50 W
2026/04/04 08:59:31.698, 100 %, 100 %, 12984 MiB, 86, 186.70 W
2026/04/04 08:59:37.043, 100 %, 100 %, 12984 MiB, 86, 181.96 W
2026/04/04 08:59:42.044, 17 %, 2 %, 12984 MiB, 84, 134.74 W
2026/04/04 08:59:47.044, 100 %, 100 %, 12984 MiB, 86, 197.56 W
2026/04/04 08:59:52.080, 100 %, 100 %, 12984 MiB, 86, 192.46 W
2026/04/04 08:59:57.081, 100 %, 100 %, 12984 MiB, 86, 186.39 W
2026/04/04 09:00:02.083, 100 %, 100 %, 12984 MiB, 86, 181.67 W
2026/04/04 09:00:07.084, 15 %, 1 %, 12984 MiB, 82, 101.49 W
2026/04/04 09:00:12.085, 100 %, 100 %, 12984 MiB, 85, 197.85 W
2026/04/04 09:00:17.085, 83 %, 90 %, 12984 MiB, 85, 179.70 W
2026/04/04 09:00:22.086, 100 %, 100 %, 12984 MiB, 86, 186.26 W
2026/04/04 09:00:27.087, 4 %, 0 %, 12984 MiB, 84, 125.91 W
2026/04/04 09:00:32.088, 18 %, 1 %, 12984 MiB, 83, 111.39 W
2026/04/04 09:00:37.088, 0 %, 0 %, 12984 MiB, 81, 97.75 W
2026/04/04 09:00:42.116, 5 %, 1 %, 12984 MiB, 80, 96.07 W
2026/04/04 09:00:47.116, 3 %, 4 %, 12984 MiB, 83, 181.94 W
2026/04/04 09:00:52.117, 100 %, 100 %, 12984 MiB, 84, 198.02 W
2026/04/04 09:00:57.242, 100 %, 100 %, 12984 MiB, 85, 188.44 W
2026/04/04 09:01:02.243, 100 %, 100 %, 12984 MiB, 85, 184.28 W
2026/04/04 09:01:07.243, 14 %, 2 %, 12984 MiB, 82, 124.72 W
2026/04/04 09:01:12.244, 100 %, 100 %, 12984 MiB, 84, 196.42 W
2026/04/04 09:01:17.245, 100 %, 100 %, 12984 MiB, 85, 195.54 W
2026/04/04 09:01:22.245, 100 %, 100 %, 12984 MiB, 85, 184.09 W
2026/04/04 09:01:27.246, 100 %, 100 %, 12984 MiB, 86, 186.24 W
2026/04/04 09:01:32.376, 15 %, 2 %, 12984 MiB, 84, 127.65 W
2026/04/04 09:01:37.377, 100 %, 100 %, 12984 MiB, 86, 198.96 W
2026/04/04 09:01:42.377, 100 %, 100 %, 12984 MiB, 86, 191.97 W
2026/04/04 09:01:47.378, 100 %, 100 %, 12984 MiB, 86, 186.13 W
2026/04/04 09:01:52.379, 100 %, 100 %, 12984 MiB, 86, 179.26 W
2026/04/04 09:01:57.379, 18 %, 2 %, 12984 MiB, 83, 109.43 W
2026/04/04 09:02:02.380, 100 %, 100 %, 12984 MiB, 86, 198.72 W
2026/04/04 09:02:07.381, 100 %, 100 %, 12984 MiB, 86, 188.35 W
2026/04/04 09:02:12.382, 100 %, 100 %, 12984 MiB, 86, 183.27 W
2026/04/04 09:02:17.382, 100 %, 100 %, 12984 MiB, 86, 177.79 W
2026/04/04 09:02:22.383, 16 %, 2 %, 12984 MiB, 84, 125.92 W
2026/04/04 09:02:27.383, 100 %, 100 %, 12984 MiB, 86, 196.31 W
2026/04/04 09:02:32.384, 100 %, 100 %, 12984 MiB, 86, 187.37 W
2026/04/04 09:02:37.385, 100 %, 100 %, 12984 MiB, 86, 182.35 W
2026/04/04 09:02:42.385, 100 %, 100 %, 12984 MiB, 86, 177.58 W
2026/04/04 09:02:47.386, 11 %, 1 %, 12984 MiB, 83, 103.54 W
2026/04/04 09:02:52.386, 100 %, 100 %, 12984 MiB, 86, 195.85 W
2026/04/04 09:02:57.387, 100 %, 100 %, 12984 MiB, 86, 188.66 W
2026/04/04 09:03:02.388, 100 %, 100 %, 12984 MiB, 86, 182.80 W
2026/04/04 09:03:07.388, 100 %, 100 %, 12984 MiB, 85, 155.52 W
2026/04/04 09:03:12.389, 17 %, 2 %, 12984 MiB, 84, 131.75 W
2026/04/04 09:03:17.414, 100 %, 100 %, 12984 MiB, 86, 196.15 W
2026/04/04 09:03:22.599, 100 %, 100 %, 12984 MiB, 86, 186.22 W
2026/04/04 09:03:27.819, 100 %, 100 %, 12984 MiB, 86, 181.34 W
2026/04/04 09:03:32.973, 37 %, 1 %, 12984 MiB, 84, 134.03 W
2026/04/04 09:03:37.974, 100 %, 100 %, 12984 MiB, 85, 142.45 W
2026/04/04 09:03:42.975, 100 %, 100 %, 12984 MiB, 86, 191.87 W
2026/04/04 09:03:47.976, 100 %, 100 %, 12984 MiB, 86, 185.89 W
2026/04/04 09:03:52.976, 100 %, 100 %, 12984 MiB, 86, 180.30 W
2026/04/04 09:03:57.977, 4 %, 0 %, 12984 MiB, 84, 120.91 W
2026/04/04 09:04:02.977, 100 %, 100 %, 12984 MiB, 85, 191.90 W
2026/04/04 09:04:07.978, 100 %, 100 %, 12984 MiB, 86, 193.37 W
2026/04/04 09:04:12.979, 100 %, 100 %, 12984 MiB, 86, 187.27 W
2026/04/04 09:04:17.979, 100 %, 100 %, 12984 MiB, 86, 183.08 W
2026/04/04 09:04:22.980, 15 %, 2 %, 12984 MiB, 84, 125.62 W
2026/04/04 09:04:27.980, 100 %, 100 %, 12984 MiB, 86, 172.44 W
2026/04/04 09:04:33.314, 100 %, 100 %, 12984 MiB, 86, 194.48 W
2026/04/04 09:04:38.548, 100 %, 100 %, 12984 MiB, 86, 187.71 W
2026/04/04 09:04:43.725, 100 %, 100 %, 12984 MiB, 86, 182.43 W
2026/04/04 09:04:48.803, 15 %, 2 %, 12984 MiB, 85, 130.28 W
2026/04/04 09:04:53.804, 100 %, 100 %, 12984 MiB, 86, 198.48 W
2026/04/04 09:04:58.804, 100 %, 100 %, 12984 MiB, 86, 195.01 W
2026/04/04 09:05:03.805, 100 %, 100 %, 12984 MiB, 86, 187.85 W
2026/04/04 09:05:09.109, 100 %, 100 %, 12984 MiB, 86, 182.16 W
2026/04/04 09:05:14.422, 7 %, 1 %, 12984 MiB, 83, 100.25 W
2026/04/04 09:05:19.423, 8 %, 1 %, 12984 MiB, 83, 110.32 W
2026/04/04 09:05:24.425, 100 %, 100 %, 12984 MiB, 85, 196.31 W
2026/04/04 09:05:29.426, 100 %, 100 %, 12984 MiB, 86, 193.20 W
2026/04/04 09:05:34.746, 100 %, 100 %, 12984 MiB, 86, 179.69 W
2026/04/04 09:05:39.747, 0 %, 0 %, 12984 MiB, 84, 164.49 W
2026/04/04 09:05:44.748, 6 %, 1 %, 12984 MiB, 84, 131.61 W
2026/04/04 09:05:49.882, 100 %, 100 %, 12984 MiB, 85, 197.68 W
2026/04/04 09:05:54.886, 100 %, 100 %, 12984 MiB, 86, 194.79 W
2026/04/04 09:06:00.325, 100 %, 100 %, 12984 MiB, 86, 189.88 W
2026/04/04 09:06:05.326, 100 %, 100 %, 12984 MiB, 86, 184.57 W
2026/04/04 09:06:10.327, 14 %, 1 %, 12984 MiB, 84, 114.11 W
2026/04/04 09:06:15.327, 100 %, 100 %, 12984 MiB, 85, 196.04 W
2026/04/04 09:06:20.328, 100 %, 100 %, 12984 MiB, 86, 190.92 W
2026/04/04 09:06:25.329, 73 %, 80 %, 12984 MiB, 86, 180.04 W
2026/04/04 09:06:30.329, 16 %, 1 %, 12984 MiB, 84, 127.18 W
2026/04/04 09:06:35.330, 15 %, 1 %, 12984 MiB, 84, 134.47 W
2026/04/04 09:06:40.330, 36 %, 1 %, 12984 MiB, 81, 95.85 W
2026/04/04 09:06:45.331, 100 %, 100 %, 12984 MiB, 83, 164.13 W
2026/04/04 09:06:50.332, 100 %, 100 %, 12984 MiB, 84, 194.54 W
2026/04/04 09:06:55.333, 100 %, 100 %, 12984 MiB, 85, 189.68 W
2026/04/04 09:07:00.333, 100 %, 100 %, 12984 MiB, 85, 184.79 W
2026/04/04 09:07:05.335, 8 %, 1 %, 12984 MiB, 84, 129.38 W
2026/04/04 09:07:10.336, 100 %, 100 %, 12984 MiB, 85, 187.64 W
2026/04/04 09:07:15.692, 100 %, 100 %, 12984 MiB, 85, 194.33 W
2026/04/04 09:07:20.964, 100 %, 100 %, 12984 MiB, 86, 190.13 W
2026/04/04 09:07:25.965, 100 %, 100 %, 12984 MiB, 86, 185.32 W
2026/04/04 09:07:30.965, 14 %, 2 %, 12984 MiB, 84, 125.06 W
2026/04/04 09:07:35.991, 0 %, 0 %, 12984 MiB, 83, 131.25 W
2026/04/04 09:07:40.991, 75 %, 84 %, 12984 MiB, 85, 192.50 W
2026/04/04 09:07:46.236, 100 %, 100 %, 12984 MiB, 86, 188.22 W
2026/04/04 09:07:51.470, 100 %, 100 %, 12984 MiB, 86, 186.92 W
2026/04/04 09:07:56.774, 21 %, 1 %, 12984 MiB, 84, 132.35 W
2026/04/04 09:08:01.778, 14 %, 2 %, 12984 MiB, 84, 133.53 W
2026/04/04 09:08:06.780, 100 %, 100 %, 12984 MiB, 86, 197.27 W
2026/04/04 09:08:11.781, 100 %, 100 %, 12984 MiB, 86, 191.54 W
2026/04/04 09:08:17.040, 100 %, 100 %, 12984 MiB, 86, 185.07 W
2026/04/04 09:08:22.098, 100 %, 100 %, 12984 MiB, 86, 180.14 W
2026/04/04 09:08:27.099, 7 %, 1 %, 12984 MiB, 84, 129.03 W
2026/04/04 09:08:32.102, 100 %, 100 %, 12984 MiB, 85, 185.44 W
2026/04/04 09:08:37.102, 100 %, 100 %, 12984 MiB, 86, 197.01 W
2026/04/04 09:08:42.412, 100 %, 100 %, 12984 MiB, 86, 182.20 W
2026/04/04 09:08:47.585, 100 %, 100 %, 12984 MiB, 86, 182.92 W
2026/04/04 09:08:52.585, 0 %, 0 %, 12984 MiB, 84, 126.95 W
2026/04/04 09:08:57.586, 100 %, 100 %, 12984 MiB, 85, 150.80 W
2026/04/04 09:09:02.586, 100 %, 100 %, 12984 MiB, 86, 194.60 W
2026/04/04 09:09:07.587, 100 %, 100 %, 12984 MiB, 86, 186.65 W
2026/04/04 09:09:12.588, 100 %, 100 %, 12984 MiB, 86, 182.35 W
2026/04/04 09:09:17.588, 33 %, 1 %, 12984 MiB, 85, 119.06 W
2026/04/04 09:09:22.589, 8 %, 1 %, 12984 MiB, 84, 129.20 W
2026/04/04 09:09:27.589, 100 %, 100 %, 12984 MiB, 86, 196.35 W
2026/04/04 09:09:32.590, 100 %, 100 %, 12984 MiB, 86, 190.49 W
2026/04/04 09:09:37.591, 100 %, 100 %, 12984 MiB, 86, 185.41 W
2026/04/04 09:09:42.591, 100 %, 100 %, 12984 MiB, 85, 173.92 W
2026/04/04 09:09:47.592, 16 %, 2 %, 12984 MiB, 84, 131.68 W
2026/04/04 09:09:52.592, 100 %, 100 %, 12984 MiB, 86, 196.30 W
2026/04/04 09:09:57.593, 100 %, 100 %, 12984 MiB, 86, 189.36 W
2026/04/04 09:10:02.594, 100 %, 100 %, 12984 MiB, 86, 184.61 W
2026/04/04 09:10:07.712, 100 %, 100 %, 12984 MiB, 85, 158.71 W
2026/04/04 09:10:12.712, 17 %, 2 %, 12984 MiB, 83, 114.74 W
2026/04/04 09:10:17.750, 100 %, 100 %, 12984 MiB, 86, 198.62 W
2026/04/04 09:10:22.956, 100 %, 100 %, 12984 MiB, 86, 191.76 W
2026/04/04 09:10:27.957, 100 %, 100 %, 12984 MiB, 86, 186.60 W
2026/04/04 09:10:32.958, 100 %, 100 %, 12984 MiB, 86, 181.84 W
2026/04/04 09:10:37.959, 7 %, 1 %, 12984 MiB, 84, 129.70 W
2026/04/04 09:10:42.960, 100 %, 100 %, 12984 MiB, 85, 151.45 W
2026/04/04 09:10:47.962, 100 %, 100 %, 12984 MiB, 86, 196.34 W
2026/04/04 09:10:53.033, 100 %, 100 %, 12984 MiB, 86, 190.99 W
2026/04/04 09:10:58.034, 100 %, 100 %, 12984 MiB, 86, 186.35 W
2026/04/04 09:11:03.035, 0 %, 0 %, 12984 MiB, 84, 121.97 W
2026/04/04 09:11:08.035, 16 %, 2 %, 12984 MiB, 84, 136.03 W
2026/04/04 09:11:13.036, 100 %, 100 %, 12984 MiB, 85, 196.56 W
2026/04/04 09:11:18.038, 100 %, 100 %, 12984 MiB, 86, 193.32 W
2026/04/04 09:11:23.043, 100 %, 100 %, 12984 MiB, 86, 184.35 W
2026/04/04 09:11:28.047, 88 %, 98 %, 12984 MiB, 86, 181.61 W
2026/04/04 09:11:33.100, 7 %, 1 %, 12984 MiB, 84, 131.38 W
2026/04/04 09:11:38.100, 0 %, 0 %, 12984 MiB, 83, 112.99 W
2026/04/04 09:11:43.101, 100 %, 100 %, 12984 MiB, 85, 197.32 W
2026/04/04 09:11:48.213, 100 %, 100 %, 12984 MiB, 85, 191.59 W
2026/04/04 09:11:53.214, 100 %, 100 %, 12984 MiB, 86, 192.92 W
2026/04/04 09:11:58.214, 100 %, 100 %, 12984 MiB, 85, 181.37 W
2026/04/04 09:12:03.218, 17 %, 2 %, 12984 MiB, 82, 100.67 W
2026/04/04 09:12:08.219, 100 %, 100 %, 12984 MiB, 85, 196.79 W
2026/04/04 09:12:13.219, 100 %, 100 %, 12984 MiB, 85, 192.05 W
2026/04/04 09:12:18.598, 72 %, 80 %, 12984 MiB, 85, 170.57 W
2026/04/04 09:12:23.598, 100 %, 100 %, 12984 MiB, 85, 184.01 W
2026/04/04 09:12:28.599, 11 %, 1 %, 12984 MiB, 84, 126.67 W
