timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu
2026/03/24 15:14:29.419, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:14:29.419, 85 %, 23 %, 1597 MiB, 84
2026/03/24 15:14:34.420, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:14:34.421, 82 %, 23 %, 1597 MiB, 85
2026/03/24 15:14:39.421, 0 %, 0 %, 7432 MiB, 41
2026/03/24 15:14:39.421, 85 %, 25 %, 1597 MiB, 84
2026/03/24 15:14:44.423, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:14:44.423, 86 %, 34 %, 1597 MiB, 85
2026/03/24 15:14:49.424, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:14:49.424, 82 %, 39 %, 1597 MiB, 85
2026/03/24 15:14:54.435, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:14:54.436, 85 %, 39 %, 1597 MiB, 85
2026/03/24 15:14:59.437, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:14:59.437, 79 %, 23 %, 1597 MiB, 84
2026/03/24 15:15:04.438, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:15:04.438, 77 %, 32 %, 1597 MiB, 85
2026/03/24 15:15:09.439, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:15:09.439, 88 %, 43 %, 1597 MiB, 84
2026/03/24 15:15:14.440, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:15:14.440, 92 %, 38 %, 1597 MiB, 84
2026/03/24 15:15:19.442, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:15:19.442, 86 %, 42 %, 1597 MiB, 84
2026/03/24 15:15:24.442, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:15:24.443, 80 %, 33 %, 1597 MiB, 84
2026/03/24 15:15:29.443, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:15:29.443, 92 %, 35 %, 1597 MiB, 85
2026/03/24 15:15:34.444, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:15:34.444, 87 %, 43 %, 1597 MiB, 85
2026/03/24 15:15:39.445, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:15:39.446, 86 %, 26 %, 1597 MiB, 84
2026/03/24 15:15:44.446, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:15:44.446, 93 %, 44 %, 1597 MiB, 84
2026/03/24 15:15:49.447, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:15:49.447, 92 %, 41 %, 1597 MiB, 84
2026/03/24 15:15:54.448, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:15:54.448, 92 %, 44 %, 1597 MiB, 84
2026/03/24 15:15:59.449, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:15:59.449, 81 %, 23 %, 1597 MiB, 84
2026/03/24 15:16:04.450, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:16:04.450, 85 %, 23 %, 1597 MiB, 84
2026/03/24 15:16:09.451, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:16:09.451, 85 %, 31 %, 1597 MiB, 84
2026/03/24 15:16:14.452, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:16:14.452, 85 %, 31 %, 1597 MiB, 84
2026/03/24 15:16:19.452, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:16:19.453, 90 %, 24 %, 1597 MiB, 84
2026/03/24 15:16:24.453, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:16:24.453, 83 %, 39 %, 1597 MiB, 84
2026/03/24 15:16:29.454, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:16:29.454, 92 %, 31 %, 1597 MiB, 85
2026/03/24 15:16:34.455, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:16:34.455, 88 %, 24 %, 1597 MiB, 84
2026/03/24 15:16:39.456, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:16:39.456, 82 %, 23 %, 1597 MiB, 84
2026/03/24 15:16:44.457, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:16:44.457, 92 %, 28 %, 1597 MiB, 84
2026/03/24 15:16:49.458, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:16:49.458, 92 %, 37 %, 1597 MiB, 84
2026/03/24 15:16:54.459, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:16:54.460, 92 %, 28 %, 1597 MiB, 84
2026/03/24 15:16:59.461, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:16:59.461, 88 %, 41 %, 1597 MiB, 84
2026/03/24 15:17:04.462, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:17:04.462, 84 %, 26 %, 1597 MiB, 84
2026/03/24 15:17:09.464, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:17:09.464, 85 %, 29 %, 1597 MiB, 84
2026/03/24 15:17:14.465, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:17:14.465, 90 %, 42 %, 1597 MiB, 85
2026/03/24 15:17:19.466, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:17:19.466, 93 %, 45 %, 1597 MiB, 85
2026/03/24 15:17:24.467, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:17:24.467, 93 %, 27 %, 1597 MiB, 84
2026/03/24 15:17:29.476, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:17:29.476, 83 %, 39 %, 1597 MiB, 85
2026/03/24 15:17:34.476, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:17:34.477, 90 %, 24 %, 1597 MiB, 84
2026/03/24 15:17:39.477, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:17:39.477, 86 %, 41 %, 1597 MiB, 84
2026/03/24 15:17:44.478, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:17:44.478, 79 %, 23 %, 1597 MiB, 84
2026/03/24 15:17:49.479, 0 %, 1 %, 7432 MiB, 42
2026/03/24 15:17:49.479, 92 %, 42 %, 1597 MiB, 84
2026/03/24 15:17:54.480, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:17:54.480, 92 %, 43 %, 1597 MiB, 85
2026/03/24 15:17:59.480, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:17:59.481, 93 %, 26 %, 1597 MiB, 84
2026/03/24 15:18:04.482, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:18:04.482, 93 %, 27 %, 1597 MiB, 84
2026/03/24 15:18:09.483, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:18:09.483, 83 %, 37 %, 1597 MiB, 85
2026/03/24 15:18:14.484, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:18:14.484, 92 %, 41 %, 1597 MiB, 84
2026/03/24 15:18:19.485, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:18:19.485, 91 %, 24 %, 1597 MiB, 84
2026/03/24 15:18:24.486, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:18:24.486, 85 %, 34 %, 1597 MiB, 84
2026/03/24 15:18:29.486, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:18:29.486, 93 %, 28 %, 1597 MiB, 84
2026/03/24 15:18:34.487, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:18:34.487, 93 %, 32 %, 1597 MiB, 84
2026/03/24 15:18:39.488, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:18:39.489, 93 %, 26 %, 1597 MiB, 84
2026/03/24 15:18:44.490, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:18:44.490, 76 %, 25 %, 1597 MiB, 84
2026/03/24 15:18:49.491, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:18:49.491, 91 %, 37 %, 1597 MiB, 84
2026/03/24 15:18:54.491, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:18:54.492, 80 %, 23 %, 1597 MiB, 84
2026/03/24 15:18:59.502, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:18:59.502, 89 %, 24 %, 1597 MiB, 84
2026/03/24 15:19:04.504, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:19:04.504, 85 %, 31 %, 1597 MiB, 84
2026/03/24 15:19:09.504, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:19:09.505, 91 %, 24 %, 1597 MiB, 84
2026/03/24 15:19:14.505, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:19:14.505, 88 %, 42 %, 1597 MiB, 84
2026/03/24 15:19:19.506, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:19:19.506, 87 %, 23 %, 1597 MiB, 85
2026/03/24 15:19:24.507, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:19:24.507, 88 %, 43 %, 1597 MiB, 85
2026/03/24 15:19:29.508, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:19:29.508, 89 %, 23 %, 1597 MiB, 84
2026/03/24 15:19:34.509, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:19:34.509, 90 %, 43 %, 1597 MiB, 84
2026/03/24 15:19:39.510, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:19:39.510, 78 %, 23 %, 1597 MiB, 85
2026/03/24 15:19:44.511, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:19:44.511, 83 %, 27 %, 1597 MiB, 84
2026/03/24 15:19:49.511, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:19:49.512, 93 %, 33 %, 1597 MiB, 85
2026/03/24 15:19:54.512, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:19:54.512, 71 %, 24 %, 1597 MiB, 84
2026/03/24 15:19:59.513, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:19:59.513, 88 %, 24 %, 1597 MiB, 85
2026/03/24 15:20:04.514, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:20:04.514, 92 %, 37 %, 1597 MiB, 85
2026/03/24 15:20:09.515, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:20:09.515, 77 %, 25 %, 1597 MiB, 84
2026/03/24 15:20:14.515, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:20:14.516, 92 %, 44 %, 1597 MiB, 84
2026/03/24 15:20:19.516, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:20:19.517, 92 %, 41 %, 1597 MiB, 85
2026/03/24 15:20:24.517, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:20:24.517, 84 %, 36 %, 1597 MiB, 84
2026/03/24 15:20:29.518, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:20:29.518, 88 %, 43 %, 1597 MiB, 85
2026/03/24 15:20:34.519, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:20:34.519, 92 %, 36 %, 1597 MiB, 84
2026/03/24 15:20:39.520, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:20:39.520, 93 %, 25 %, 1597 MiB, 84
2026/03/24 15:20:44.521, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:20:44.521, 79 %, 35 %, 1597 MiB, 84
2026/03/24 15:20:49.521, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:20:49.522, 85 %, 36 %, 1597 MiB, 84
2026/03/24 15:20:54.522, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:20:54.522, 79 %, 35 %, 1597 MiB, 84
2026/03/24 15:20:59.523, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:20:59.523, 89 %, 24 %, 1597 MiB, 85
2026/03/24 15:21:04.524, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:21:04.524, 78 %, 24 %, 1597 MiB, 84
2026/03/24 15:21:09.525, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:21:09.525, 92 %, 24 %, 1597 MiB, 84
2026/03/24 15:21:14.526, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:21:14.526, 92 %, 28 %, 1597 MiB, 84
2026/03/24 15:21:19.527, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:21:19.527, 93 %, 42 %, 1597 MiB, 84
2026/03/24 15:21:24.528, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:21:24.528, 92 %, 29 %, 1597 MiB, 84
2026/03/24 15:21:29.529, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:21:29.529, 92 %, 44 %, 1597 MiB, 84
2026/03/24 15:21:34.529, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:21:34.530, 93 %, 37 %, 1597 MiB, 84
2026/03/24 15:21:39.531, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:21:39.531, 80 %, 31 %, 1597 MiB, 84
2026/03/24 15:21:44.532, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:21:44.533, 50 %, 36 %, 1597 MiB, 84
2026/03/24 15:21:49.533, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:21:49.533, 51 %, 35 %, 1597 MiB, 85
2026/03/24 15:21:54.534, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:21:54.534, 51 %, 35 %, 1597 MiB, 85
2026/03/24 15:21:59.535, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:21:59.535, 53 %, 36 %, 1597 MiB, 84
2026/03/24 15:22:04.536, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:22:04.536, 0 %, 0 %, 1597 MiB, 85
2026/03/24 15:22:09.537, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:22:09.537, 34 %, 24 %, 1597 MiB, 84
2026/03/24 15:22:14.538, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:22:14.538, 92 %, 45 %, 1597 MiB, 84
2026/03/24 15:22:19.538, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:22:19.539, 89 %, 28 %, 1597 MiB, 84
2026/03/24 15:22:24.539, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:22:24.540, 79 %, 34 %, 1597 MiB, 84
2026/03/24 15:22:29.540, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:22:29.540, 79 %, 34 %, 1597 MiB, 84
2026/03/24 15:22:34.541, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:22:34.541, 93 %, 30 %, 1597 MiB, 84
2026/03/24 15:22:39.542, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:22:39.542, 89 %, 37 %, 1597 MiB, 84
2026/03/24 15:22:44.543, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:22:44.543, 88 %, 42 %, 1597 MiB, 84
2026/03/24 15:22:49.544, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:22:49.544, 80 %, 33 %, 1597 MiB, 84
2026/03/24 15:22:54.545, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:22:54.545, 90 %, 37 %, 1597 MiB, 84
2026/03/24 15:22:59.546, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:22:59.546, 80 %, 34 %, 1597 MiB, 84
2026/03/24 15:23:04.547, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:23:04.547, 82 %, 23 %, 1597 MiB, 84
2026/03/24 15:23:09.548, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:23:09.548, 87 %, 43 %, 1597 MiB, 84
2026/03/24 15:23:14.549, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:23:14.549, 82 %, 37 %, 1597 MiB, 84
2026/03/24 15:23:19.550, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:23:19.550, 82 %, 37 %, 1597 MiB, 85
2026/03/24 15:23:24.550, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:23:24.551, 82 %, 31 %, 1597 MiB, 84
2026/03/24 15:23:29.551, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:23:29.551, 80 %, 30 %, 1597 MiB, 84
2026/03/24 15:23:34.552, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:23:34.552, 84 %, 39 %, 1597 MiB, 85
2026/03/24 15:23:39.553, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:23:39.553, 82 %, 37 %, 1597 MiB, 84
2026/03/24 15:23:44.554, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:23:44.554, 85 %, 23 %, 1597 MiB, 84
2026/03/24 15:23:49.555, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:23:49.555, 91 %, 30 %, 1597 MiB, 84
2026/03/24 15:23:54.556, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:23:54.556, 91 %, 28 %, 1597 MiB, 84
2026/03/24 15:23:59.557, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:23:59.557, 81 %, 23 %, 1597 MiB, 84
2026/03/24 15:24:04.558, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:24:04.558, 91 %, 37 %, 1597 MiB, 84
2026/03/24 15:24:09.559, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:24:09.559, 90 %, 43 %, 1597 MiB, 84
2026/03/24 15:24:14.560, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:24:14.560, 81 %, 25 %, 1597 MiB, 84
2026/03/24 15:24:19.561, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:24:19.561, 91 %, 27 %, 1597 MiB, 84
2026/03/24 15:24:24.562, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:24:24.562, 90 %, 26 %, 1597 MiB, 84
2026/03/24 15:24:29.563, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:24:29.563, 70 %, 26 %, 1597 MiB, 85
2026/03/24 15:24:34.564, 0 %, 1 %, 7432 MiB, 42
2026/03/24 15:24:34.564, 91 %, 43 %, 1597 MiB, 84
2026/03/24 15:24:39.565, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:24:39.565, 91 %, 37 %, 1597 MiB, 84
2026/03/24 15:24:44.566, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:24:44.566, 80 %, 32 %, 1597 MiB, 84
2026/03/24 15:24:49.567, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:24:49.568, 83 %, 23 %, 1597 MiB, 84
2026/03/24 15:24:54.569, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:24:54.569, 90 %, 41 %, 1597 MiB, 84
2026/03/24 15:24:59.570, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:24:59.570, 90 %, 38 %, 1597 MiB, 84
2026/03/24 15:25:04.570, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:25:04.571, 87 %, 42 %, 1597 MiB, 84
2026/03/24 15:25:09.571, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:25:09.571, 90 %, 26 %, 1597 MiB, 85
2026/03/24 15:25:14.573, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:25:14.573, 81 %, 23 %, 1597 MiB, 84
2026/03/24 15:25:19.581, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:25:19.582, 91 %, 42 %, 1597 MiB, 84
2026/03/24 15:25:24.582, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:25:24.583, 88 %, 23 %, 1597 MiB, 84
2026/03/24 15:25:29.583, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:25:29.583, 90 %, 43 %, 1597 MiB, 84
2026/03/24 15:25:34.584, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:25:34.584, 90 %, 26 %, 1597 MiB, 85
2026/03/24 15:25:39.585, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:25:39.585, 89 %, 24 %, 1597 MiB, 84
2026/03/24 15:25:44.586, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:25:44.586, 90 %, 38 %, 1597 MiB, 84
2026/03/24 15:25:49.586, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:25:49.587, 81 %, 24 %, 1597 MiB, 85
2026/03/24 15:25:54.587, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:25:54.588, 82 %, 23 %, 1597 MiB, 84
2026/03/24 15:25:59.588, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:25:59.588, 90 %, 43 %, 1597 MiB, 85
2026/03/24 15:26:04.589, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:26:04.589, 81 %, 24 %, 1597 MiB, 85
2026/03/24 15:26:09.590, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:26:09.590, 88 %, 43 %, 1597 MiB, 84
2026/03/24 15:26:14.591, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:26:14.591, 79 %, 23 %, 1597 MiB, 84
2026/03/24 15:26:19.592, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:26:19.592, 90 %, 43 %, 1597 MiB, 84
2026/03/24 15:26:24.593, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:26:24.593, 90 %, 37 %, 1597 MiB, 84
2026/03/24 15:26:29.593, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:26:29.594, 88 %, 41 %, 1597 MiB, 84
2026/03/24 15:26:34.594, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:26:34.594, 81 %, 33 %, 1597 MiB, 85
2026/03/24 15:26:39.595, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:26:39.595, 80 %, 25 %, 1597 MiB, 84
2026/03/24 15:26:44.596, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:26:44.596, 80 %, 28 %, 1597 MiB, 85
2026/03/24 15:26:49.597, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:26:49.597, 90 %, 43 %, 1597 MiB, 84
2026/03/24 15:26:54.598, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:26:54.599, 91 %, 37 %, 1597 MiB, 84
2026/03/24 15:26:59.599, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:26:59.600, 81 %, 26 %, 1597 MiB, 84
2026/03/24 15:27:04.601, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:27:04.601, 90 %, 43 %, 1597 MiB, 85
2026/03/24 15:27:09.602, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:27:09.603, 83 %, 23 %, 1597 MiB, 84
2026/03/24 15:27:14.603, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:27:14.604, 80 %, 24 %, 1597 MiB, 84
2026/03/24 15:27:19.604, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:27:19.604, 83 %, 38 %, 1597 MiB, 85
2026/03/24 15:27:24.605, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:27:24.606, 81 %, 31 %, 1597 MiB, 85
2026/03/24 15:27:29.607, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:27:29.607, 91 %, 24 %, 1597 MiB, 84
2026/03/24 15:27:34.608, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:27:34.608, 90 %, 43 %, 1597 MiB, 84
2026/03/24 15:27:39.609, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:27:39.609, 91 %, 24 %, 1597 MiB, 84
2026/03/24 15:27:44.610, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:27:44.611, 81 %, 26 %, 1597 MiB, 84
2026/03/24 15:27:49.611, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:27:49.611, 78 %, 26 %, 1597 MiB, 84
2026/03/24 15:27:54.612, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:27:54.612, 69 %, 23 %, 1597 MiB, 84
2026/03/24 15:27:59.613, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:27:59.614, 80 %, 28 %, 1597 MiB, 85
2026/03/24 15:28:04.615, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:28:04.615, 83 %, 23 %, 1597 MiB, 84
2026/03/24 15:28:09.616, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:28:09.616, 79 %, 26 %, 1597 MiB, 84
2026/03/24 15:28:14.622, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:28:14.623, 90 %, 38 %, 1597 MiB, 84
2026/03/24 15:28:19.623, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:28:19.623, 81 %, 32 %, 1597 MiB, 85
2026/03/24 15:28:24.624, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:28:24.624, 88 %, 43 %, 1597 MiB, 84
2026/03/24 15:28:29.625, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:28:29.625, 90 %, 25 %, 1597 MiB, 84
2026/03/24 15:28:34.626, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:28:34.626, 81 %, 23 %, 1597 MiB, 84
2026/03/24 15:28:39.627, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:28:39.627, 90 %, 24 %, 1597 MiB, 84
2026/03/24 15:28:44.628, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:28:44.628, 81 %, 24 %, 1597 MiB, 84
2026/03/24 15:28:49.629, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:28:49.629, 90 %, 24 %, 1597 MiB, 84
2026/03/24 15:28:54.630, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:28:54.630, 90 %, 30 %, 1597 MiB, 84
2026/03/24 15:28:59.639, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:28:59.639, 90 %, 24 %, 1597 MiB, 84
2026/03/24 15:29:04.641, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:29:04.641, 84 %, 23 %, 1597 MiB, 84
2026/03/24 15:29:09.641, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:29:09.642, 81 %, 35 %, 1597 MiB, 84
2026/03/24 15:29:14.642, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:29:14.642, 81 %, 32 %, 1597 MiB, 84
2026/03/24 15:29:19.643, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:29:19.643, 90 %, 38 %, 1597 MiB, 85
2026/03/24 15:29:24.644, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:29:24.644, 90 %, 24 %, 1597 MiB, 85
2026/03/24 15:29:29.645, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:29:29.645, 81 %, 23 %, 1597 MiB, 84
2026/03/24 15:29:34.646, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:29:34.646, 90 %, 25 %, 1597 MiB, 84
2026/03/24 15:29:39.647, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:29:39.647, 87 %, 23 %, 1597 MiB, 85
2026/03/24 15:29:44.647, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:29:44.648, 89 %, 43 %, 1597 MiB, 85
2026/03/24 15:29:49.648, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:29:49.649, 82 %, 23 %, 1597 MiB, 84
2026/03/24 15:29:54.649, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:29:54.649, 89 %, 23 %, 1597 MiB, 84
2026/03/24 15:29:59.650, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:29:59.650, 76 %, 33 %, 1597 MiB, 85
2026/03/24 15:30:04.651, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:30:04.651, 90 %, 33 %, 1597 MiB, 85
2026/03/24 15:30:09.652, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:30:09.652, 81 %, 23 %, 1597 MiB, 84
2026/03/24 15:30:14.653, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:30:14.653, 80 %, 30 %, 1597 MiB, 84
2026/03/24 15:30:19.654, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:30:19.654, 74 %, 23 %, 1597 MiB, 84
2026/03/24 15:30:24.654, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:30:24.655, 81 %, 26 %, 1597 MiB, 84
2026/03/24 15:30:29.655, 0 %, 0 %, 7432 MiB, 42
2026/03/24 15:30:29.655, 90 %, 25 %, 1597 MiB, 84
2026/03/24 15:30:34.656, 0 %, 0 %, 7432 MiB, 42
