filename,t_max,temperature_gpu_0_mean,temperature_gpu_0_std,temperature_gpu_1_mean,temperature_gpu_1_std,temperature_memory_0_mean,temperature_memory_0_std,temperature_memory_1_mean,temperature_memory_1_std
37218928230733-r3405251-n139058_cleaned.parquet,2743.699000120163,40.020518700086974,2.0670983755616446,38.64212856803985,1.9459195578511241,38.49992092986479,2.665659526744481,36.92191824148019,2.4499964177117555
37218928230733-r3405251-n208530_cleaned.parquet,2743.728499889374,41.00829154657085,2.0732485958030247,39.426146010186756,1.8609314510735793,43.61167923559837,2.5786213171200876,38.6557428830892,2.124133040792029
37218928230733-r3475376-n136082_cleaned.parquet,2743.6810002326965,46.78884034948372,1.9399649899231082,43.45798252581414,1.6370805678849496,45.26517077045274,2.4472062136124872,42.12696584590945,1.9384169295189713
37218928230733-r3475376-n208530_cleaned.parquet,2743.727499961853,46.935045377085565,1.8910619306696177,44.055562160662625,1.5741564490570052,45.2132128561804,2.4802878125162238,41.402409543058695,1.831347526460685
37218928230733-r3741709-n685852_cleaned.parquet,2743.728499889374,46.958872568479556,1.9408600234816853,45.89078999603017,1.9681307323199149,46.97280666931322,2.4565974997735034,47.480031758634375,2.5359650982414395
37218928230733-r3741709-n830961_cleaned.parquet,2743.785500049591,47.326094695621215,1.8462637104863886,45.26893714647364,1.532177242391197,46.24512479727859,2.4465162006870247,43.04287805071002,2.2534214509238604
37218928230733-r3741709-n851693_cleaned.parquet,2743.6630001068115,46.370258449304174,2.032639089377134,43.09980119284294,1.7517337912585247,44.89630218687873,2.505705891466235,42.61638170974155,2.287419852914144
37218928230733-r3741709-n911952_cleaned.parquet,2743.7380001544952,46.859847279669104,1.9324192598249763,42.74037543748011,1.6527619177131385,46.17141266306077,2.4262515435559044,41.89989659560929,1.947722277687408
37218928230733-r3741709-n976057_cleaned.parquet,2743.727499961853,45.70298165137615,2.117426103600112,41.0925735526732,1.7822530801124887,43.626265422334704,2.432843275094788,40.66497943688706,2.2658702485195397
37218928230733-r3879907-n136082_cleaned.parquet,2743.733000278473,43.5063376644018,1.940573237752274,41.026741367664,1.6047617871106308,42.76051972821552,2.5337086305844645,39.622561290578936,2.2172561097561254
37218928230733-r3879907-n139058_cleaned.parquet,2743.6569995880127,43.659143015258124,2.0528822233143256,41.70724958494743,1.9850001852164523,42.25310301209582,2.5420243953951007,39.622539331172426,2.3524205826497626
37218928230733-r3879907-n208530_cleaned.parquet,2743.7065000534058,42.92623664424219,1.948468513031904,42.10925999208548,1.8381774672749087,41.925405619311434,2.523375144854,42.76675900277008,2.5215622245290135
37218928230733-r4179716-n851693_cleaned.parquet,2743.6950001716614,43.58981870002375,1.8840934315085072,42.11919087958198,1.750930648406222,41.22666455545879,2.36635260869481,39.381244557042194,2.1255777063029497
37218928230733-r4179716-n911952_cleaned.parquet,2743.6589999198914,43.72209260943493,2.0272470441721167,40.316896674443434,1.764894473113417,41.491518051326665,2.497534616566161,39.45059116611966,2.335496563330682
37218928230733-r4179716-n976057_cleaned.parquet,2743.65549993515,44.60965500907871,1.8023664403365989,42.732493881739956,1.597674649352434,43.291268650824975,2.4849583309399406,43.981882055735376,2.49896898855243
37218928230733-r4229531-n386398_cleaned.parquet,2743.6760001182556,43.82182478581863,1.9005902188048802,41.53985550159896,1.6308966083970824,44.042401989814046,2.6311948250700685,39.72233408346165,2.350120086118961
37218928230733-r4229531-n851693_cleaned.parquet,2743.7610001564026,44.954653371320035,1.9395317931323726,41.383823994935106,1.6646673474277318,45.44171415004748,2.7449749754713157,40.880262741373855,2.285156703607227
37218928230733-r4229531-n976057_cleaned.parquet,2743.718500137329,45.09045265862819,2.0809414316403525,44.09622455030638,1.792883120107262,43.88448309942677,2.6381678514489852,41.513500691836335,2.4087123721848935
37218928230733-r4229531-n911952_cleaned.parquet,2743.701499938965,46.25189506687304,2.105434704499329,42.68127157994999,1.794194436045419,43.188316069373336,2.6646855918651173,41.247172282414574,2.478007817320619
37218928230733-r4327055-n136082_cleaned.parquet,2743.8049998283386,46.25357128724625,1.8420742767675928,42.393098808911404,1.5299536169876276,45.070990463376994,2.4733213868351687,41.240037988207824,2.0266910067944304
37218928230733-r4327055-n208530_cleaned.parquet,2743.7300000190735,43.462059942911516,1.7153140581067479,43.139470345702506,1.4769548684561464,43.37135267998731,2.2950031775067847,39.53698858230257,2.000232806225042
37218928230733-r4822976-n136082_cleaned.parquet,2743.745499610901,44.26872770511296,1.8442681231849045,41.33527546571542,1.5384266969959721,43.14403487911217,2.4400909914399214,41.42461355529132,2.2787799809025198
37218928230733-r4858666-n386398_cleaned.parquet,2743.7139999866486,42.92120349503815,1.9000191297888605,39.788637172340174,1.652329722756578,44.002807100778874,2.5513452670751655,40.411774008618984,2.0242907871008726
